j10i9i10k10h10g10h9h7j11g8k12l13j9j12h11k8, -1
j10i9j9j12i10l10h10g10h11g12k8l7j8j7h8h9, -1
j10i9j9j8l6h10g11l8n8j12k8i11g9g12i12g10m6l7n6k6p6o6o7q5m9l10m7m8, -1
j10i9i10l10h10g10k9g13h9h12j11g8k12l13j9j12j7j8m7l8l7k7, -1
j10i9i10k10j9k8h10g10h11h9g12f13j12j11i11g9h12i12, -1
j10i9j9j7i10h10j8l7h11g12l10m7k7l6k10m10k9i7, -1
j10i9h10i10j9i8i11j12j7j8h12k9i7h9g8k8l8k7k10k5k6l6m5g9e9f10e12l10g13f14e11e10f12g12, -1
j10i9j9j8h10i8i11i10j12k13j11j13f8g9h11g11h12g13, -1
j10i9k9i11j8i7j11j9i10h9i8g9f9h8f10h10h11, -1
j10i9i10l10g10h10j8j9k9h9h12i11g9h11h6k11j11i13j12g12i7g5j13j14g7g8h7j7h8j6f10e11f7e7f8i5, -1
j10i9j8i7i8k8h8j7h7h5i6g8k10j9h10i10, -1
j10i9j9i10i8j7j11j12h7g6i12k10h10k8l9h8i6g8k11f6g7e6d6f7h9f8f9e8d8, -1
j10i9k9h12m7l8m9k7m8m6m10m11l9n9k10j11, -1
j10i9h10i11i10k10h9k12g10f10j7i8h7h8g8f7g9g11f9e10i6j5g6g7h11e8k8j9, -1
j10i9k9h12i11m7g11g9j8j11i7l10h9h11h6g5h7h8j7g7k7l7k6j6, -1
j10i9j8j9h9h7i7k10i8k8k6j7k9h6h5h11i10g8i6i5k3l8m6j6k7m8l10m11k4k5j3l5m3l3m5m4l6n4n6o6, -1
j10i9k9m7i7h12h10f10k7k10j7h7j8h6, -1
j10i9i10l10k9l8l7g10g13j9g11k7h9l13j11i11, -1
j10i9j8k9j9j11k8h11j7j6l7m6m8l8k6j5k7i7n7m7l9o6, -1
j10i9h10j9h9k10i8k9g10f11i10f10k6j7h8h11g8j11, -1
j10i9h10i10i11h12f8g9j12k9k13l14j9j11h9l13l12m12k14k12m14k11j14m11j8l11n11m10j13, -1
j10i9i10l10h10g10h11h8j9g12l7k8j12j11h12h13i11k9, -1
j10i9k9h12i11h10j8l8l10i7m11n12k10m10k11j11, -1
j10i9j8j7m7i8k9l8i10l10h9j9l11k10j11g8k12l13j13m10j12j14h12i12i11g13, -1
j10i9k9l8i11k7j6j8l6k8i8k6g11h11j9h7i7m9h12g13f10e9g9h8i13j14h10f8, -1
j10i9i10k10k8j11m8j8h10j9l9h7i8i6f10g10m10n11m7m9l8k9o8n8l11l10, -1
j10i9k9i11i10h10g9j8k7f12g11l8g12g10k8k10k6k5l7j9j7i7m7n7m8n9m10l9, -1
j10i9j8j7i8l8l10m10k8i7k9h8m11n12k11k10j12m9, -1
j10i9k9i11h10h9g10i10i12i7i8h11j11j9k8k10g9g8g11g12f13e10f12f7e6h7f9, -1
j10i9j8j9l9k9g9i8k10i6i7i10i12j11g8k8l7k7k6g10j5m8g12f10g6h12i4h3g7g5f7h5, -1
j10i9i10k10k9m7j9j7j11j12i11h12h11g12, -1
j10i9j8j9k9i7i8l8k8h8h9k6k10k11g10f11i10h10m10l10l9n11j11i12, -1
j10i9j9i10i11j11j8i7l8k9j7j6i8k8h9g10k6l5h10h7h8f8k5h12j12k13k4k3k11i13j13f10g11f9f7f11f12e8d7i12h11c8, -1
j10i9j9j8l6i10i6i8i11g8h8h9f7j11k12g10j7g11h10, -1
j10i9h10i10i11k9g9f8i7f10j9j12j7j8h7g7l7k7h9h8i8k6, -1
j10i9i10k10j9l7j8j7j11j12h11g12h9k12g8f7h8h10, -1
j10i9j9j7i8j8l6k10j4k5h10j6l4l5i5h6i7i4k3l2k4j2g6n4m2m5n5m3o5m6j5l3h7f5g8i6g7g5g10g9f7e7, -1
j10i9j8j9g9l9k9k8i10l10h10g10i11h12, -1
j10i9j8k9j7j9h9k8k10l9m9k6k7l7i10h10m10l10l8j6m6m11n10o11o10m8j5l6l13j11p10q10o13n7n11m12n13n12, -1
j10i9j9j11i11j8k9l8k7l9m8l11l10k10i12m11h12g13j12g12i13k11, -1
j10i9j9i10i11i8j8j11i6h9g8j7k6h6h12k9h7f9g10g9e9k12l13j5g13f14j6l6k7f10f12e11d12i5f8i7h8j4k3k5h5, -1
j10i9j8j9k9i11i8i10k8h8l8m8n6m7k6k7j7l5h9g10i6l9h6i7j6, -1
j10i9h10i10i8h9g9k9i11f8j9j12j11l11j8j7g8g11g6g7, -1
j10i9i10g10h9f7h10h7l10k10j11k12j9j8h11k8, -1
j10i9j9j8i8h10g11h7h8l6k7f8j12f10j11j13h11i11i10g12l7k8j7m7h9k12, -1
j10i9j8i7i8j7k8l8k7k9h8g8l9j9h9h7g10f7g7k4f11e12e10d9f10h10f9f12e8d7d10c10e9f8, -1
j10i9h10h9k9g9f9i10f7j11k12f10i7i11i12k11l11g11h11g10g12h12e9f11e12g7g8e10n9m10l9m9l10l8, -1
j10i9k9h12l8m7l6h10k7f12g11h11h9h14h13g13i15d10e11f14e15g12e12f13i10, -1
j10i9j9j11k10i10k12k11i11i8i6l11l10m11n11l8m10n10l12k7m9j8k8, -1
j10i9j8k9l9j7k10i12m8n7l8k8l10m10, -1
j10i9i10k10j11k12j13j12h12m12l12k9k11j9l9, -1
j10i9i10h10g11h9j9j8g9g12h7k8h12i8h8f10k7g10f11i11j12i7e10i6i5j7k6, -1
j10i9j9j7i8g6j11j12k10l11h10i10l10m10i12h13l9m8m7l8o8k12j13h11k8m9k7k9m12l7l6o10n9k6n10n8i4l5k5j4n3o7, -1
j10i9k9i11i10j8h10k10g10f10i8g9h9j7f11e12j11k12g8f7j13j12h11h12, -1
j10i9j9j8g11l6k7l8m7l7l9l5l4m8k8k6n9j5i4j7m4i8h9i6i7, -1
j10i9j8j9g9i8g6i10i11i7i6k8l7h11g12k9l9k10l11, -1
j10i9j8j9k9i7i8l8h8g8h7h10l10k10h6h5g6e6h9f5j6i6g4i4i5g3j7k6j4j5, -1
j10i9i10l10h10g10g9f8j9j12g12h11j8j7i8k8k10l11l9h7j11i12j13f9e8f10f11f7f6g7i7d10e9e10c10, -1
j10i9i10j9h10k10g10f10g9k9l9i8l11k8k11i11g8g7h7h9i6j5k6g11f9e10e8h11f11f8e9l8j8e5m6l6j6g6d9c9h8c10, -1
j10i9i10h10j9j11j8k10j7j6k8l7m8l8i6h5l5h11h13i11k11g11f11f12e13h8g9h9, -1
j10i9k9i11i10h10g9f12g11j12j8k13l14l10j9j7g12h11, -1
j10i9i10h10j8h9j9j11h7k10j7j6i7g7l7k7, -1
j10i9h10i10i12i11i8j9k8h11h9f11g11l9k6j7h8j8h6h7j6i6k5i7, -1
j10i9h10k9g9j12i11f8i10g10h12h11j9i12f9l10j8j7e9d9l7k11m9j13k14h14i13j14j15i8h9k12k10l11i14l12m12, -1
j10i9h10i10j9i8i7j8l8k7m7k9h8i11i12k5h9h7k8h11n5n4l6l10l7m6, -1
j10i9j8i8j7j9k9i10i7h6l7k7k10h7l10m11m10n10l9l8, -1
j10i9i10j9l9k9l10k10l11l12l7l8h9k11k8h10m10j7k12j11, -1
j10i9k9j8l8m7l6k7l7l5l10l9i11h12k10m10h10i10k11k12j12g9, -1
j10i9k9i11h10i8i10g10i7l10j7l7g7h7j9j8l8g8h8h11f9f11g11j13m7n6j6k5g9f10k7i5m9n10l9n9k8m10, -1
j10i9j9i10i8j11j8h9k12h7h8k8k10g8f7k11l11m12m10n9l10n10j6j7i7k9, -1
j10i9k9j8l8i11l6i8i10h10g11h8g8h9h7g9f8, -1
j10i9h10i10i8g8h7h9f7j9g9e7k8i11l9j7k12e4i14j8i13l6j13h15l11m10l13k13l10l12l7l8m14n15i15i16j12k11j11j14i12k10, -1
j10i9j8i7j6j7i6i8i10k6h9f7j11k12j9j12k10l10h10g10h11g12, -1
j10i9j8j7i8l8l10m10k8j9h8g8h9m11k9h6k10k7h10i10, -1
j10i9j8j9g9i10k8i11i12k9l9i7i8l8g8h8j7i6g10g7, -1
j10i9i10l10g10h10g11j8g12g13g8g9h9j11e6f7h11j9f11e11, -1
j10i9k9h12j8i7i8l8l10m11j9j7k10m10, -1
j10i9j8j9k9l10i11l8g9h10i7h12f10h8l7h6h7g11g7f7k7j7k6k8j5m8g8g6, -1
j10i9h10i10i11l8h12g13h11h13h8h9g9f8k13j12f10i7g11e11, -1
j10i9i10j9h9h10k10l9k12j11k9k11m10l10l11n9i11l8h12g13i12i14, -1
j10i9j9j8i8k10g11l6k7k6j11i6j6h7j12j13l8m9i11h11, -1
j10i9h10h9g10i10i11g8f7g9j9j8i8k9i7h7f9f10e8d7g6h5j11h11i6e11h8d9m11k11k10j12l11m12i5i4h6j6f6e6f8f5, -1
j10i9j8j9i8h9k9l8k8l10l9g8k7k10i6j7f9k6f7l6g5f8m6l7e8n9m8l5l4i4g6d9h6i7, -1
j10i9i10l10g10h10f12g11h11g12j8i12g13j9i15h14h9i8k12j11k10k11i11h12i13i14h13f13j13k13l11g14j14k9m9j17i16j16m10n9m8m11, -1
j10i9k9m7i7i11g9i10i12l7k8k11k7k6j8h6h8i8, -1
j10i9j8k9j9j11j7j6i10h11k10l10g10h10i8l11, -1
j10i9h10i11h9i10i12i8i7h12h8h7f5k5k10k8j9j11j8l11k11j7f10g9h5g5g10e10f9h11l10k9f11f8f13f12m10n10n8m9k7k12, -1
j10i9k9h12h10m7j12i11i13h14k11k10l10m9m11n12i7j8l11n11l13l12j13j11, -1
j10i9k9l8k7l10l7k8i7j7j8i6h5m10l9m9j12n8o7m8o8, -1
j10i9j9j11j8k10l9k8k11j7m7i7i8h8k9l8h7f5m9n9m8m6m11m10l10n12, -1
j10i9j8j7m7k9m10l9j9j11m8m9k8l8k10l10l11i8m12n13n9o8l7m6, -1
j10i9k9i11j8j9m11l10l8i10i12i7i8k8h11h9g8g9f9g10e10h7h8f8h10k7j7j11l7l13k12l12l11l15l5l6k6m4n9m8, -1
j10i9h10i10i12i7i8h8j9h7j12j11k12l12h12g12i11k13, -1
j10i9i10k10j9j11h10l9m8l7l8m7h11g12g10f10i12f9j13k14h9h12j8k8j7j6, -1
j10i9h10i10i11l8h12g13h11h9h13h14j11k11j12j9, -1
j10i9k9i11i7g9i10l10g10h10j12e7f8h9f9h11h12g11f12, -1
j10i9j9j8h10l10k9l8k8i10l9i8i7i12i11f8h12g13j12k13j11j13k11h11, -1
j10i9h10h9i10k10k9g9f9l8j9k8j11j8i8f10l9m8n8g6m9n9k12g8g7g12j12j13k11l10i11l11h12g13i12l12i13i14g11h11k15j14, -1
j10i9h10h9g9g10j7i11j9j8i8j11i10k10k8l7h11g12h13l5l9m10l11h12l10l12i12i6g14l6l4k6j6j5i4, -1
j10i9j8i7i8j9k9l8l10h8g9i10k8g7k10k7k11k12m11n12n10m10l12k13l11l13, -1
j10i9j9i10j8j11g8i7i8h8k10h7j7j6g9g10h9l11f7k6g7k5l4l6i6n6m6m7n8j4i3k3k4i5l2l8o5, -1
j10i9j8j9l9k8i10k10h9h7i8k6g8f7g10f11h10f10j11k12h12h11f8h8g9i11, -1
j10i9j8j9k9l8i11i7l10k10i8g9g8h8f10j6k5h9f9k7i5h7j7, -1
j10i9k9j8l6h10g11g9l8m7i11h12h9j6j11h11j12j13k12i10l12m12l9l7k10k11, -1
j10i9j9j8k7i8i10g8h8h10k8l7h11g12k9k6k10k11l8i11m9n10j6i5m7n6m10l10, -1
j10i9j9i10j11j8i11g11h10j12l11k11k10m12h7i8l8k9l9m8, -1
j10i9j8k9l9k10k7i8i6j7j9j11l5h9g10i10k12, -1
j10i9h10k9j9j8k10i10i7i11i12j11l10h11g11k12l13l11k11j13m10n10m9n8m12m11g8n11n9j12l12j14j15o9n14m13i14p8q7p11o11p10, -1
j10i9j8j7m7i8g10j9i7k9h9l9m9k10l11k8i6, -1
j10i9j8i8j9j7i10i7j11j12k10l10g10h10h11k8i12h13, -1
j10i9i10g10h10g9h9g8g11h8j8g7g6f6e5i7j6f10e11f8e8, -1
j10i9j8i7j7j9i8h9k9l8h8g8f9l10i10l9l11k10j11l6l7n7m8k6i6k11j6m9n8n9j5j4k4l3k5h5j12k12m6l5n5o4, -1
j10i9h10i10i12i8i7j7l5h9g10j9k9g8j11f9g9h7e10, -1
j10i9j9j11i11l8j6h12h10j8g9j12e7f8h8i7h7h9k10i10, -1
j10i9k9l8l10i10i8k8j9j8k10l11m10n10k7n8m8m9h7g6j7i7k6l5h9g10h8h10h6h5n7l9l7m7, -1
j10i9j9j8l6i8i6g8h8i10i11h9f7j11k12g10j7g11h10, -1
j10i9j8j9h9h7k10l9i10l10h10g10k12j11h12h11k9i11, -1
j10i9h10j9k10i10k9i7i8h11k8k7l8j8, -1
j10i9h10i11k10i10i8i13i12l11l9j11k11g8h9f11h7h8j9g6j7k6k8k9, -1
j10i9h10j9i10k10h7k9l9h9g9l11m12g10j7i11k11k8k6i7l12k12m10m13i8m11l10n8l8l7l5m4m6n11k4j3n7o8k5k3j5i5, -1
j10i9k9l8i11l10g13h12g11l11l9g12i12j11m9n9i14i13m10k8n11f12h11m8n8i8j8e12d12l7o10j9k10, -1
j10i9i10k10k9i11h10g10h11g12j9j11h8h9j8k8i7l10j6j7, -1
j10i9i10h10k7j9k9h9m7l8k10k8m10l10m8m9n7l9, -1
j10i9j9j12j7j8h10i10k7m7h7i7i8k10h9g10, -1
j10i9h10i10i12h9k9i8i7g9f9g8j11g10g11, -1
j10i9k9i11h10i8i10g10k10l10l8k8j7i5m7n6k7l7m9n10j9j8m8m6l9n9, -1
j10i9i10l10h10g10h11l7j9g12h9h8j11g8, -1
j10i9k9l8j8l10i7j9g9l7l9k8i10k10j6h8l4h6h7m6n5j7g7k5f7e7g8h9, -1
j10i9k9i11h10h9i10k10j9j8k8h11m6l7l9n9j7i6g10f10n11m10j11k6m8k12l11m5j12j13l10l12k11m11, -1
j10i9j9j8h10i10j11j12i7i12i11h12g12k11k12h11j13h13h14g10k7j7m10l11l10k10m11g14m9m12m7m8l8k9, -1
j10i9h10i11k10i10i8j9k9k8h11i12i13h12l7k12j12m10j13g13l13k13j11j14l10k11i7j8j7k7l8l5l9, -1
j10i9j8k9j9j7j11j12k10l10k11l11l9i12l12i11i10g12h12g10g9h11f9k12j13d9k13m13m8n7m11n10j14i15i13g11, -1
j10i9h10k9j9j7i10k10g10f10j12j11g12h11g9g11, -1
j10i9j9j12h10i10i12j7h7h9i8g6g8i6f8h8k10l11g9e7g10g11f9h11e10d11f10d10, -1
j10i9h10h9i10k10k9f10i11l8h12g13i12j12j9j8i13i14g9f8f9h11g12e12l9m9e9g10f11d9e10g8e8e7j14k15i8d11g14k8d10j6, -1
j10i9j9j7j8j12i10h10k8h11l7m6h8i8k6i11k13g11f11g9f8k11j11f12e13h12g12, -1
j10i9i10g10l10k10j8j9l11k9h9k11k8l8l9l12g8j11e6f7i6j7h7f9h8i8, -1
j10i9j8i7j9j11j6j7h7m7i8g6k10l11k8l8h8g8i10l7, -1
j10i9j8j7k9i7i8l8h7k7h8g8k10j9h10h9, -1
j10i9j9j7i8k10j11j12k11l11h7f5l8j8l6l7k9m7k7i5g11i11h10h5g5g4i6h3i2e6d7h4h2i4f4j5k6, -1
j10i9j8j9g9k9l9i8i6k10h7l11m12k8k11i10l7, -1
j10i9i10g10k10l10l9j11j9i8j7k8j8j6l11n13i7h6i6k7g7m9l8k11j12i5i11k9h5k13g4f3f7h7g6g5, -1
j10i9h10h9j9g10j11j12j7j8f11g9f9g12g11h11h12f10k9i11e11e14f13i13d11c11e10c12e12e9, -1
j10i9h10h9i10g10k9j7i8j9l10k10l8i11j8i7, -1
j10i9i10l10k9g10m7l8g13l7l9m9l6n8k11o7p6k7n10j6i5m8o8j8k8j5j7, -1
j10i9j9j12j8j7i8k8k10h7l10m10l9l11m8n7i12j11m11k9j13n9o8n8n6n10n11k7i7m7l7k5k6, -1
j10i9j8i8j9j11i11i10j6j7h9i6i7k9h5k5h7h6k7i5g7m5f7e7g6e8g9g8h8f10h10h11, -1
j10i9j8j9g9i10k8l9k9l8i7l10l7k7h8f10h6g5j6k5i8g8i6k6i5i4g7f8h7h9, -1
j10i9h10h9k9j9g10i10k8f9g9i11i12i8i7g8j11h7g6, -1
j10i9i10k10j11h9j7k9j9j8k7l7h11g12j12j13k12l13i7h12k13i11m12l12l14l10m15n16h7g7k14k15m14j14, -1
j10i9h10i10i11h12k9m7j12k13i7j9k8k7g9f8j8h6h8f10, -1
j10i9j9j7i8j8l6h10g11j6g6h7j4i7k7h8g9, -1
j10i9j8i7i8l8j9j7j11j12g8h8i10h9k10h7, -1
j10i9h10i10i8j9h11g9h9h8h12h13i11g13f11g11, -1
j10i9j8j7k9i11i10l10l8h10m7n6k8m8i8h8k7k10k5k6l6n8l7l5, -1
j10i9j9j8k7i7h10i10i8k9l10h7k10h6g5f7g7h5h4h9h8, -1
j10i9h10h9j9j7j11j12g10i10i12i11i7g9i8k10e9h11e6e11f11g12e14g14d10g7c11b12f10e10f8f9d8g11b6c7d6c6d7d9c8b9, -1
j10i9j8i7j6j9i8k9l9j7k7l8g8h8h7g7h9i10e5m6l7l6m7o6n6n7i5k4l5j5h4g3l3o5l4l2m5k3m3o3o4o7, -1
j10i9k9m7k7m9m10k10i7l10l8i11j7h7k8l9j8j9, -1
j10i9i10j9h10g10g9k9l9i11h9h7k10l10j11i12, -1
j10i9h10k9k10i10i12l9j9j11h9h7l10i8i7m10m9k11h8i11l11g11h11h12f10g9f9g10g8l13k12j7k8f7j13n13h15i14f11f12j6g13, -1
j10i9h10i10i7h9i11j11k12f7g8f9g9j12f8e7h8f10, -1
j10i9i10j9l9k10h9l11i8h10j11g8g11i11g10j7k12l13e12f11g12g13h12f12j14j12, -1
j10i9j9j7j11j12h10h9i10g10i8k10k8l7h11g12l8j8i11k9, -1
j10i9i10j9k10l10l9j11h9h10k7i11g11k11l11j12k13, -1
j10i9k9j8k7k8h10h8i8l8l7i10j7i7m7n7i11m8n8l5h12g13h11h13j11g11j12g9, -1
j10i9h10h9k9g10k6i8f11g9f9i7i6i11i10g8g11h8f10, -1
j10i9h10h9g10i10i11g9f9h11j9j11g8e10j6i8l8k9k7i5i6j8h7j5n10m9h6k6f6g6h5h4j7k8, -1
j10i9j9i10i8g6j8j7j11j12l8k8k9i11n6m7l10m11l11l9, -1
j10i9k9i11j8i10i8j11k8h8l8m8m7n6k6k7h6i7j7h9, -1
j10i9i10l10k9g10m7l8l9j7k7j9m9k8i8m6p9o9m8m10n7k10l7o7o10n9n11q8o6p5k12l13o8h9h12l11n13l12l14g13q10r11, -1
j10i9j8i7j7j9l9i6i8h9g9h8j6h10h11g11h7j5l5m8i5k8l7l8k6m4m6n6k4j3o8n7h4g3k3k5j4l2, -1
j10i9h10h9g9g10i11f8k9h12j12k13j13j11f11i10k12i7l12m12l11i14l8m7l10l9m10n9k10n10k11k8, -1
j10i9j9j7j12j11k10i8m10l10i10k8i6k6l5g10h9k7k5j8h8, -1
j10i9j9j8k7i8i10h10l8k8m9n10i5j6m7k9l7n7l6l5l10l9n8k5, -1
j10i9k9i11j8i8i10l10g10h10j9j7l7k8j12j11l5l9i6l11l12, -1
j10i9j9j11i8g6j8k10j7j6k8l8h8g8h9k6h11i10, -1
j10i9h10i10i11l8h12g13h11h9h13h14j11g11j12g9, -1
j10i9k9l8k7j8k8k10k5k6l7n7i7j7l5n5j5i5i10j9j6h8l4m3l6l3j4m7j3j2k4i4, -1
j10i9k9m7h12i11i12j12k13k11h14l10m9h11j11l9h13g14h16h15i13j13j14k15, -1
j10i9h10i10i12j9h9i8i7k10l11l7k8h11h8l4h7h6k5k7g9j6f10e11f7g7f8i11, -1
j10i9i10l10h10g10k9h9j9l7j12j11i11h12, -1
j10i9h10k9k10i10j9i12i11j12j8j7k12h7i8g8l11m12m10n9l10n10l8k8, -1
j10i9j9j8h10l10l8k9i7j12k11l6n12k7m5l12k5l5i10g10h11k8h8j6, -1
j10i9i10l10j8l8h10g10h9j11l7h8h13h12g12h11f11i14e10d9i11f8e8e9j13k13d10f9c9f6f7g7e5i5h6j6k7g9g8, -1
j10i9j9j7i10j8h10g10g12h11j13f9e8i8h9g8h8h7e10g7i7, -1
j10i9j9j8h10i10j11j12i11i8h11k11h12g13, -1
j10i9j9j7j12j11h10g10i11k13f8g9h12g13k9l8g12i12h11i10, -1
j10i9h10i10i7i11i12j9h11l9k9h9j11f9g9f10j13k14j12j14h12g12h13h14, -1
j10i9k9j8l8m7i11h12m9h10k7j6n10o11l9n9l10l11, -1
j10i9k9m7k7k8i11h12h10g9i10g10l10k10j8i7m11n12j11j9l11k11l13l12, -1
j10i9k9i11j8i7j9j7j12j11l7k8i6l9i12m10n11l11k11k12j13o8n9i10i8, -1
j10i9h10j9h9h11k9g10i10i11k10l10k12j11, -1
j10i9k9l8i11l10k7k8l11o8i8j9h11m8n8l7m6l9l6o10n9m10n10, -1
j10i9k9h12h10m7j12m9i10g10l10k10j8m11i7h6i11g9k13l14i13j13k11h14j11j9, -1
j10i9j8k9j9j11j7j6k7i7k5i8i10i5i6k8l10k10f10l9m8k11k12m11l11h11n9m10l7k6m7n7m5m6l6n4, -1
j10i9j9j12i11k9h12g13j8j7k11g11h10g10g12h11e12f12f11e11d10i15h14i12j13g9e10h13d9c8c10b10d11f13, -1
j10i9i10k10h10f10j11f7j9j12j7j8k8h11l7m6k7i7m7n7k5k6l6j4l8l5, -1
j10i9i10k10h10g10j11j9k9h7i8f7h9k12h12i11, -1
j10i9k9j8l8m7k7m9j6m10m8n8h4i5i11h12k6k8h6i6j5l7j4j3i4g4h3g2, -1
j10i9j9j11j8k10j7j6h13i7l9h8k5i10i8g9f10h9g8k12l13f9e9k11k13h11h10, -1
j10i9j9j11i10h10k10j8g11k8m10l10i8l11m11k7l6l8l9m9j6n8m8, -1
j10i9j9j12i10j8g12h11g10h10g11g9i11g13k9l8h12k8i8h9h7g6k7f10i7j7i6f9e9n8m8e11d12f12d10, -1
j10i9h10i10j9j8i8g6j11k10i11j12h11g11h12k9, -1
j10i9i10l10g10h10h9i8l13j8k7g11f12j11g8l8k8l11l9i11m11h11, -1
j10i9i10g10l10k10k9m7m11j8n12o13l6g13g11l9j11i11k12l13g8h9j12j13m12l12m9m10, -1
j10i9i10j9h10g10k9l10g13l8g9f8j12i11j13l11l9j11k11f11i8e12d13h11g11f9f10, -1
j10i9j8k9j9j11j6j7k10h7m10l10i7h8m11m12h6g6g5f4m9i6m8m7l8k7, -1
j10i9k9h12h10l8i10g10l10k10m11n12j8i7j11j9l13k12l11k11, -1
j10i9h10i10i12h9j11i8i7j9k9g9f9g10j7g12h11, -1
j10i9h10i11k10i10i12l9j9l11m10l12l10n10m11j8m9m8j12k11j11j13h13g14h12h11, -1
j10i9k9i11h10i8i10g10l10k10h9g8j8i7m11n12j9j7h11k8, -1
j10i9k9i11i7g9j8h6l10m11j7j9l7k7l9l8m10k8, -1
j10i9j8j9l9i8i10k10h7i6i7l11m12k7f7g7h9g8h6h8, -1
j10i9h10i10j9i8i11j12h12g13j7j8h8k9i7h7h13g9h11, -1
j10i9k9h12i11m7h10i10g9f8j12k13j11j13j8j9l10m11k11i13, -1
j10i9i10l10j8h10j9j11k8h11j7j6l7m6m8l8k6n9k7k9, -1
j10i9i10h10g11j9g9k10h7k9l9l11m12j8k7m11l10k11k12, -1
j10i9h10i10i11g9g13h12h9h8f10g11j12i8g8i6i7l8k13l14j11j13k11l11l10i13j8j9, -1
j10i9j9j12h10j8i10g10g12h11l10k10i12i11k11g11f11h12f9e10k8e9f10f12f8f7e7g9h13g8g7j15e11l7j13e6d5i13h6k15j14k14, -1
j10i9k9m7j8i11i10l10j9j11j7j6g10h10i8h9k8h11, -1
j10i9h10j9k10i10h9i8i7h7k8h11l10k9m10n10l9n11i6j7m8n7l8n8, -1
j10i9k9i11k7h10j8i7i10g9f8j12k13h8f10h9h7, -1
j10i9j9j12j7j8l6h10g11g9i11h12h11f11k8i10i6h5l9m10j11k11l7l8m6n5k6j6k7m7, -1
j10i9k9h12j8l10j9j11j6j7l8m7k7i5k8k10, -1
j10i9j8j7m7j9k9l8k7i7i8k8l7o7m8m10l9o6m5m6l6n4o9n8n9m9, -1
j10i9i10h10k7f12g11k9j9j12l7k8j7i7, -1
j10i9j8k9j7j9h9m9l9k6m10k8k7l7i10k10k12j11j5i8h7l11m12j6m6h6i6g8m11i7h8h11k4l3i12l6j12l12l4h12m14m13, -1
j10i9k9h12l8m7l6k7l7l5l10l9j8i7m11n12j9j7k8i10, -1
j10i9k9l8j8l10j6i7i6l9l11j7l7h7g7g6i8g8k6l6i4j5k8k7j9m6k10m12i10h11k11k12j11j12, -1
j10i9j9j7i10k8k10l10h10g10j11j12h9g8h7i8, -1
j10i9i10h10k7g11f12h12j14j11h11j9g12f10e9k10l9g9h9f8i11d6e7i8h7h8i7, -1
j10i9h10i11h9h12h11h7i10g10l10k10j9k8j11j8, -1
j10i9j8i7j6j9j7i8i10i6i5j5h7k10l9k7k9l11m12h9f9m11n11g10l8m7i11h12k8m10m8n8o10p9l7n9, -1
j10i9i10j9h10g10k10l10l8h9g9i11f11l9k9k7m7n6k8i8j8n8m9n7n5k11m8m6k6n9n10o8l5l11m10, -1
j10i9j8k9k8i8l9j7i7l5k6j9k10i12m8n7l8n8l7l10, -1
j10i9j8j9k9i11i7h6m11l10l8g9k8i8m8n8m7n6m9m10k7n10, -1
j10i9k9h12i11j8m7l8k8m5l6k7g11j4j6k5l5h11m9h10h9k6l9n9m10n11, -1
j10i9k9h12j8j9l8m7k8m8i8h8k6k7h6i7j7h9i6h5, -1
j10i9i10j9k10h10k7h9k9k8m10l10m7l8m8m9n7l9, -1
j10i9i10l10h10g10h11h8j9g12l7k8j12j11h12h13i11k13, -1
j10i9j8k9i8h8j6k6j7j9l9h9g9h11h10k8k7, -1
j10i9k9m7h12i11i12h10j8i7j12g12k12l12k10j11, -1
j10i9j8i8i10i7j9j7j11j12k10h10l10m10l9m8l7l8, -1
